family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,direction,confirmation_q,quarters_same_sign,quarter_details,abs_confirmation_effect,robustness_full_n,robustness_full_effect,halves_same_sign,months_same_sign,half_details,month_details,robustness_pass
range_location,dist_low24_atr,5,5.0,24,up_first_1atr,1194,50519,-0.0530302661058281,0.4581239530988275,0.5111542192046556,0.0002911983224967,0.0004659173159948,1173,50533,-0.0359797634791975,0.0148324962271154,-1,0.0148324962271154,3,"{""1"": {""effect"": -0.11634072425317987, ""n_state"": 223, ""ok"": true}, ""2"": {""effect"": -0.041875042948700425, ""n_state"": 324, ""ok"": true}, ""3"": {""effect"": 0.045596023519328344, ""n_state"": 342, ""ok"": false}, ""4"": {""effect"": -0.06168716628658416, ""n_state"": 284, ""ok"": true}}",0.0359797634791975,1173,-0.03597976347919751,1,9,"{""H1"": {""effect"": -0.07264157952124956, ""n_state"": 547, ""ok"": true}, ""H2"": {""effect"": -0.0031244605342493625, ""n_state"": 626, ""ok"": false}}","{""1"": {""effect"": -0.09863192028008455, ""n_state"": 67, ""ok"": true}, ""10"": {""effect"": -0.022202302706677612, ""n_state"": 121, ""ok"": true}, ""11"": {""effect"": -0.10547901126224946, ""n_state"": 106, ""ok"": true}, ""12"": {""effect"": -0.0629621062278341, ""n_state"": 57, ""ok"": true}, ""2"": {""effect"": -0.1892820478053694, ""n_state"": 80, ""ok"": true}, ""3"": {""effect"": -0.054200434264044806, ""n_state"": 76, ""ok"": true}, ""4"": {""effect"": -0.08996110369685983, ""n_state"": 136, ""ok"": true}, ""5"": {""effect"": -0.018004392197940533, ""n_state"": 91, ""ok"": true}, ""6"": {""effect"": 0.003672339576350492, ""n_state"": 97, ""ok"": false}, ""7"": {""effect"": 0.10359796678261113, ""n_state"": 124, ""ok"": false}, ""8"": {""effect"": -0.03166049316301295, ""n_state"": 83, ""ok"": true}, ""9"": {""effect"": 0.03935430262629658, ""n_state"": 135, ""ok"": false}}",False
range_location,dist_low24_atr,1,2.0,12,up_first_1atr,2535,53006,-0.0499971757132775,0.4591715976331361,0.5091687733464136,8.706553538382013e-07,4.353276769191006e-06,2218,53172,-0.0255138113804176,0.0185435374526328,-1,0.0185435374526328,3,"{""1"": {""effect"": -0.024897325105081303, ""n_state"": 518, ""ok"": true}, ""2"": {""effect"": -0.06263216679946637, ""n_state"": 562, ""ok"": true}, ""3"": {""effect"": 0.04394164778881249, ""n_state"": 668, ""ok"": false}, ""4"": {""effect"": -0.07661666485875002, ""n_state"": 470, ""ok"": true}}",0.0255138113804176,2218,-0.02551381138041764,1,9,"{""H1"": {""effect"": -0.04496784576880325, ""n_state"": 1080, ""ok"": true}, ""H2"": {""effect"": -0.006015733126941147, ""n_state"": 1138, ""ok"": false}}","{""1"": {""effect"": 0.08948691643431472, ""n_state"": 193, ""ok"": false}, ""10"": {""effect"": -0.15896884821009666, ""n_state"": 172, ""ok"": true}, ""11"": {""effect"": -0.012478233833721208, ""n_state"": 137, ""ok"": true}, ""12"": {""effect"": -0.041993196256040255, ""n_state"": 161, ""ok"": true}, ""2"": {""effect"": -0.0528006307989527, ""n_state"": 127, ""ok"": true}, ""3"": {""effect"": -0.11808218435990575, ""n_state"": 198, ""ok"": true}, ""4"": {""effect"": -0.04246505646502535, ""n_state"": 196, ""ok"": true}, ""5"": {""effect"": -0.04711206406766427, ""n_state"": 187, ""ok"": true}, ""6"": {""effect"": -0.099585652563568, ""n_state"": 179, ""ok"": true}, ""7"": {""effect"": 0.08432787066117986, ""n_state"": 234, ""ok"": false}, ""8"": {""effect"": 0.11078992302272894, ""n_state"": 237, ""ok"": false}, ""9"": {""effect"": -0.08555911002103278, ""n_state"": 197, ""ok"": true}}",False
range_location,dist_low24_atr,1,5.0,3,mean_fwd_ret_atr,2144,59799,0.2488782673353645,0.2704701662109384,0.0215918988755738,0.0001262908298702,0.0016417807883132,2016,59805,0.1490532996860457,0.0211022815408345,1,0.0211022815408345,3,"{""1"": {""effect"": 0.22548870472611018, ""n_state"": 510, ""ok"": true}, ""2"": {""effect"": -0.08874891573432007, ""n_state"": 441, ""ok"": false}, ""3"": {""effect"": 0.2849285882883613, ""n_state"": 621, ""ok"": true}, ""4"": {""effect"": 0.09150770856943116, ""n_state"": 444, ""ok"": true}}",0.1490532996860457,2016,0.14905329968604578,2,9,"{""H1"": {""effect"": 0.08030095756670572, ""n_state"": 951, ""ok"": true}, ""H2"": {""effect"": 0.20589523575458335, ""n_state"": 1065, ""ok"": true}}","{""1"": {""effect"": 0.20690704329855017, ""n_state"": 212, ""ok"": true}, ""10"": {""effect"": 0.17400132281114503, ""n_state"": 115, ""ok"": true}, ""11"": {""effect"": 0.03630884854439724, ""n_state"": 167, ""ok"": true}, ""12"": {""effect"": 0.08861179781862549, ""n_state"": 162, ""ok"": true}, ""2"": {""effect"": 0.22888495270291767, ""n_state"": 141, ""ok"": true}, ""3"": {""effect"": 0.24353246208958873, ""n_state"": 157, ""ok"": true}, ""4"": {""effect"": 0.10195091966090072, ""n_state"": 113, ""ok"": true}, ""5"": {""effect"": -0.028324567302317204, ""n_state"": 133, ""ok"": false}, ""6"": {""effect"": -0.23972751014487811, ""n_state"": 195, ""ok"": false}, ""7"": {""effect"": 0.13540006302398236, ""n_state"": 195, ""ok"": true}, ""8"": {""effect"": 0.6604383758301069, ""n_state"": 236, ""ok"": true}, ""9"": {""effect"": -0.03391962113769652, ""n_state"": 190, ""ok"": false}}",True
extension_reversion,body_atr,1,5.0,6,mean_fwd_ret_atr,1596,58889,0.2818283977826363,0.3213745519860229,0.0395461542033866,0.0003818953536367,0.0066831686886422,1604,58772,0.1425100943152176,0.0231189477066023,1,0.0231189477066023,4,"{""1"": {""effect"": 0.11662646813602184, ""n_state"": 366, ""ok"": true}, ""2"": {""effect"": 0.26443863049834715, ""n_state"": 421, ""ok"": true}, ""3"": {""effect"": 0.10303067553563897, ""n_state"": 404, ""ok"": true}, ""4"": {""effect"": 0.06872338960707061, ""n_state"": 413, ""ok"": true}}",0.1425100943152176,1604,0.1425100943152176,2,9,"{""H1"": {""effect"": 0.19694957280057668, ""n_state"": 787, ""ok"": true}, ""H2"": {""effect"": 0.08627700675297695, ""n_state"": 817, ""ok"": true}}","{""1"": {""effect"": 0.011138705279670681, ""n_state"": 129, ""ok"": true}, ""10"": {""effect"": 0.048598064474072895, ""n_state"": 154, ""ok"": true}, ""11"": {""effect"": -0.09815149251723616, ""n_state"": 125, ""ok"": false}, ""12"": {""effect"": 0.24657061579675277, ""n_state"": 134, ""ok"": true}, ""2"": {""effect"": 0.09476262325030538, ""n_state"": 115, ""ok"": true}, ""3"": {""effect"": 0.24735031551479542, ""n_state"": 122, ""ok"": true}, ""4"": {""effect"": 0.4034671126793559, ""n_state"": 149, ""ok"": true}, ""5"": {""effect"": 0.378183667726397, ""n_state"": 132, ""ok"": true}, ""6"": {""effect"": 0.005534465989093573, ""n_state"": 140, ""ok"": true}, ""7"": {""effect"": -0.020251661339134357, ""n_state"": 121, ""ok"": false}, ""8"": {""effect"": -0.050889378137882316, ""n_state"": 140, ""ok"": false}, ""9"": {""effect"": 0.3567849025128236, ""n_state"": 143, ""ok"": true}}",True
range_location,dist_low24_atr,1,5.0,6,mean_fwd_ret_atr,1987,58498,0.3259401869755411,0.3622153644299931,0.0362751774544519,2.8653551987353447e-05,0.0008882601116079,1828,58548,0.1720896228636553,0.0142604284738401,1,0.0285208569476803,4,"{""1"": {""effect"": 0.27601746784178643, ""n_state"": 469, ""ok"": true}, ""2"": {""effect"": 0.16026401297913417, ""n_state"": 409, ""ok"": true}, ""3"": {""effect"": 0.17024487779116773, ""n_state"": 552, ""ok"": true}, ""4"": {""effect"": 0.04650955405960521, ""n_state"": 398, ""ok"": true}}",0.1720896228636553,1828,0.17208962286365534,2,9,"{""H1"": {""effect"": 0.22369788288471001, ""n_state"": 878, ""ok"": true}, ""H2"": {""effect"": 0.11924979913743822, ""n_state"": 950, ""ok"": true}}","{""1"": {""effect"": 0.4082529557755315, ""n_state"": 199, ""ok"": true}, ""10"": {""effect"": 0.16302479713065343, ""n_state"": 104, ""ok"": true}, ""11"": {""effect"": -0.05726045009840552, ""n_state"": 150, ""ok"": false}, ""12"": {""effect"": 0.06982719063550363, ""n_state"": 144, ""ok"": true}, ""2"": {""effect"": 0.05528525362044074, ""n_state"": 127, ""ok"": true}, ""3"": {""effect"": 0.28364796278750276, ""n_state"": 143, ""ok"": true}, ""4"": {""effect"": 0.5661710419265757, ""n_state"": 107, ""ok"": true}, ""5"": {""effect"": 0.5008175333133155, ""n_state"": 120, ""ok"": true}, ""6"": {""effect"": -0.3050274578882559, ""n_state"": 182, ""ok"": false}, ""7"": {""effect"": 0.08751516423839928, ""n_state"": 169, ""ok"": true}, ""8"": {""effect"": 0.5610755536317451, ""n_state"": 211, ""ok"": true}, ""9"": {""effect"": -0.23092463730575694, ""n_state"": 172, ""ok"": false}}",True
extension_reversion,ret12_atr,1,5.0,6,up_first_1atr,1286,50588,0.0433484492969213,0.5458786936236392,0.5025302443267178,0.0021382660589057,0.0035637767648429,1227,49885,0.0312539378467786,0.0305319657224866,1,0.0305319657224866,4,"{""1"": {""effect"": 0.006473823004017443, ""n_state"": 308, ""ok"": true}, ""2"": {""effect"": 0.03119372302710338, ""n_state"": 322, ""ok"": true}, ""3"": {""effect"": 0.015862157989117054, ""n_state"": 316, ""ok"": true}, ""4"": {""effect"": 0.07329801475281539, ""n_state"": 281, ""ok"": true}}",0.0312539378467786,1227,0.0312539378467786,2,9,"{""H1"": {""effect"": 0.019225900415235253, ""n_state"": 630, ""ok"": true}, ""H2"": {""effect"": 0.043158980092982024, ""n_state"": 597, ""ok"": true}}","{""1"": {""effect"": 0.014256306557363208, ""n_state"": 105, ""ok"": true}, ""10"": {""effect"": 0.09647732540287696, ""n_state"": 109, ""ok"": true}, ""11"": {""effect"": 0.06707891655072135, ""n_state"": 97, ""ok"": true}, ""12"": {""effect"": 0.04667646348074267, ""n_state"": 75, ""ok"": true}, ""2"": {""effect"": -0.032032499168003326, ""n_state"": 94, ""ok"": false}, ""3"": {""effect"": 0.0321198950880206, ""n_state"": 109, ""ok"": true}, ""4"": {""effect"": 0.13416386554621845, ""n_state"": 112, ""ok"": true}, ""5"": {""effect"": 0.016454116824552556, ""n_state"": 91, ""ok"": true}, ""6"": {""effect"": -0.05480814881989898, ""n_state"": 119, ""ok"": false}, ""7"": {""effect"": 0.13754883520274236, ""n_state"": 91, ""ok"": true}, ""8"": {""effect"": 0.03125, ""n_state"": 96, ""ok"": true}, ""9"": {""effect"": -0.08166014298427787, ""n_state"": 129, ""ok"": false}}",True
range_location,dist_low24_atr,1,2.0,6,up_first_1atr,2420,49454,-0.0479925747844143,0.4578512396694215,0.5058438144538359,4.016845358763041e-06,4.016845358763041e-05,2120,48992,-0.025158824544323,0.0233144498269937,-1,0.0349716747404905,3,"{""1"": {""effect"": -0.030355646882162413, ""n_state"": 500, ""ok"": true}, ""2"": {""effect"": -0.05908635265735346, ""n_state"": 548, ""ok"": true}, ""3"": {""effect"": 0.049034403969262674, ""n_state"": 629, ""ok"": false}, ""4"": {""effect"": -0.07861820133298186, ""n_state"": 443, ""ok"": true}}",0.025158824544323,2120,-0.025158824544323,1,9,"{""H1"": {""effect"": -0.04584604988058033, ""n_state"": 1048, ""ok"": true}, ""H2"": {""effect"": -0.003871231373110462, ""n_state"": 1072, ""ok"": false}}","{""1"": {""effect"": 0.07799375201794106, ""n_state"": 180, ""ok"": false}, ""10"": {""effect"": -0.16522298201705415, ""n_state"": 164, ""ok"": true}, ""11"": {""effect"": -0.015723069982739646, ""n_state"": 128, ""ok"": true}, ""12"": {""effect"": -0.03659063527478684, ""n_state"": 151, ""ok"": true}, ""2"": {""effect"": -0.05303184315061105, ""n_state"": 123, ""ok"": true}, ""3"": {""effect"": -0.11471403269408403, ""n_state"": 197, ""ok"": true}, ""4"": {""effect"": -0.04381560135826884, ""n_state"": 195, ""ok"": true}, ""5"": {""effect"": -0.04771182033752963, ""n_state"": 179, ""ok"": true}, ""6"": {""effect"": -0.08656026731618288, ""n_state"": 174, ""ok"": true}, ""7"": {""effect"": 0.08046372836119664, ""n_state"": 212, ""ok"": false}, ""8"": {""effect"": 0.13163187279877198, ""n_state"": 225, ""ok"": false}, ""9"": {""effect"": -0.08370646766169149, ""n_state"": 192, ""ok"": true}}",False
compression_expansion,atr_slope3,1,0.0,6,up_first_1atr,888,50986,-0.0609546411433203,0.4436936936936937,0.5046483348370141,0.0003161671648294,0.001106585076903,995,50117,-0.0333716590615146,0.0370935471043649,-1,0.0370935471043649,3,"{""1"": {""effect"": 0.0027757765935204626, ""n_state"": 177, ""ok"": false}, ""2"": {""effect"": -0.05868752618684686, ""n_state"": 283, ""ok"": true}, ""3"": {""effect"": -0.021916170327771822, ""n_state"": 276, ""ok"": true}, ""4"": {""effect"": -0.04080601160419456, ""n_state"": 259, ""ok"": true}}",0.0333716590615146,995,-0.033371659061514625,2,7,"{""H1"": {""effect"": -0.03515771727971595, ""n_state"": 460, ""ok"": true}, ""H2"": {""effect"": -0.031226672239736575, ""n_state"": 535, ""ok"": true}}","{""1"": {""effect"": 0.010155122503733849, ""n_state"": 49, ""ok"": false}, ""10"": {""effect"": -0.0762451605311158, ""n_state"": 125, ""ok"": true}, ""11"": {""effect"": -0.07591429714612724, ""n_state"": 66, ""ok"": true}, ""12"": {""effect"": 0.05884312035291356, ""n_state"": 68, ""ok"": false}, ""2"": {""effect"": 0.14923053397866426, ""n_state"": 57, ""ok"": false}, ""3"": {""effect"": -0.11994361892441624, ""n_state"": 71, ""ok"": true}, ""4"": {""effect"": 0.04023968417555063, ""n_state"": 87, ""ok"": false}, ""5"": {""effect"": -0.07713872936975191, ""n_state"": 104, ""ok"": true}, ""6"": {""effect"": -0.1307287849607145, ""n_state"": 92, ""ok"": true}, ""7"": {""effect"": -5.881891616343893e-05, ""n_state"": 108, ""ok"": true}, ""8"": {""effect"": -0.09323883218678303, ""n_state"": 86, ""ok"": true}, ""9"": {""effect"": 0.02437064758654639, ""n_state"": 82, ""ok"": false}}",False
compression_expansion,atr_slope3,1,0.0,3,up_first_1atr,569,38976,-0.0716521780065277,0.4305799648506151,0.5022321428571429,0.0006896271597225,0.0017594374154203,636,37862,-0.0360331245978028,0.0714792321093608,-1,0.0714792321093608,4,"{""1"": {""effect"": -0.005235537620657982, ""n_state"": 110, ""ok"": true}, ""2"": {""effect"": -0.05638598230827441, ""n_state"": 175, ""ok"": true}, ""3"": {""effect"": -0.021368689570251287, ""n_state"": 179, ""ok"": true}, ""4"": {""effect"": -0.04867270867187129, ""n_state"": 172, ""ok"": true}}",0.0360331245978028,636,-0.03603312459780289,2,8,"{""H1"": {""effect"": -0.03675262528918011, ""n_state"": 285, ""ok"": true}, ""H2"": {""effect"": -0.03490948980764691, ""n_state"": 351, ""ok"": true}}","{""1"": {""effect"": 0.02112762537860763, ""n_state"": 29, ""ok"": false}, ""10"": {""effect"": -0.07856937874555081, ""n_state"": 79, ""ok"": true}, ""11"": {""effect"": -0.1267158603159671, ""n_state"": 46, ""ok"": true}, ""12"": {""effect"": 0.07843417181414097, ""n_state"": 47, ""ok"": false}, ""2"": {""effect"": 0.1915295325742214, ""n_state"": 32, ""ok"": false}, ""3"": {""effect"": -0.14938102474467901, ""n_state"": 49, ""ok"": true}, ""4"": {""effect"": -0.02446523703305631, ""n_state"": 53, ""ok"": true}, ""5"": {""effect"": -0.0634041936760475, ""n_state"": 67, ""ok"": true}, ""6"": {""effect"": -0.07805937007091968, ""n_state"": 55, ""ok"": true}, ""7"": {""effect"": -0.03241965891550047, ""n_state"": 69, ""ok"": true}, ""8"": {""effect"": -0.062253108459279005, ""n_state"": 53, ""ok"": true}, ""9"": {""effect"": 0.030230880132095794, ""n_state"": 57, ""ok"": false}}",True
abnormal_activity,gap_atr,4,5.0,24,mean_fwd_ret_atr,1233,50901,0.2804715462358181,0.4483572716265863,0.1678857253907681,0.0028820364708716,0.0133294186777813,1491,50678,0.2005162075910122,0.0702362237015687,1,0.0856477039433869,3,"{""1"": {""effect"": 0.2466053671644917, ""n_state"": 283, ""ok"": true}, ""2"": {""effect"": 0.5847602318559272, ""n_state"": 357, ""ok"": true}, ""3"": {""effect"": 0.17285838203137524, ""n_state"": 363, ""ok"": true}, ""4"": {""effect"": -0.10058742512797243, ""n_state"": 488, ""ok"": false}}",0.2005162075910122,1491,0.20051620759101224,1,7,"{""H1"": {""effect"": 0.4377792959210283, ""n_state"": 640, ""ok"": true}, ""H2"": {""effect"": 0.016345946510200687, ""n_state"": 851, ""ok"": false}}","{""1"": {""effect"": 0.20446480473199227, ""n_state"": 68, ""ok"": true}, ""10"": {""effect"": 0.10348915776824757, ""n_state"": 164, ""ok"": true}, ""11"": {""effect"": -0.33633873672338116, ""n_state"": 150, ""ok"": false}, ""12"": {""effect"": -0.0878828469490168, ""n_state"": 174, ""ok"": false}, ""2"": {""effect"": -0.6188235153217337, ""n_state"": 105, ""ok"": false}, ""3"": {""effect"": 1.0965934935196957, ""n_state"": 110, ""ok"": true}, ""4"": {""effect"": 0.7043130563407826, ""n_state"": 147, ""ok"": true}, ""5"": {""effect"": 0.9629207897823003, ""n_state"": 135, ""ok"": true}, ""6"": {""effect"": -0.3414157293451092, ""n_state"": 75, ""ok"": false}, ""7"": {""effect"": 0.7010582814790483, ""n_state"": 117, ""ok"": true}, ""8"": {""effect"": 0.16388486502822827, ""n_state"": 111, ""ok"": true}, ""9"": {""effect"": -0.27984559505426065, ""n_state"": 135, ""ok"": false}}",False
